"name","essround","edition","proddate","idno","cntry","dweight","pspwght","pweight","anweight","prob","stratum","psu","nwspol","netusoft","netustm","ppltrst","pplfair","pplhlp","polintr","psppsgva","actrolga","psppipla","cptppola","trstprl","trstlgl","trstplc","trstplt","trstprt","trstep","trstun","trstsci","vote","contplt","donprty","badge","sgnptit","pbldmna","bctprd","pstplonl","volunfp","clsprty","prtdgcl","lrscale","stflife","stfeco","stfgov","stfdem","stfedu","stfhlth","gincdif","freehms","hmsfmlsh","hmsacld","euftf","lrnobed","loylead","imsmetn","imdfetn","impcntr","imbgeco","imueclt","imwbcnt","happy","sclmeet","inprdsc","sclact","crmvct","aesfdrk","health","hlthhmp","atchctr","atcherp","rlgblg","rlgdnm","rlgblge","rlgdnme","rlgdgr","rlgatnd","pray","dscrgrp","dscrrce","dscrntn","dscrrlg","dscrlng","dscretn","dscrage","dscrgnd","dscrsex","dscrdsb","dscrdk","ctzcntr","brncntr","livecnta","feethngr","facntr","mocntr","ccnthum","ccrdprs","wrclmch","vteurmmb","vteubcmb","implvdm","gndr","rshpsts","lvgptnea","dvrcdeva","marsts","maritalb","chldhhe","domicil","edulvlb","eisced","eduyrs","pdwrk","edctn","uempla","uempli","dsbld","rtrd","cmsrv","hswrk","dngoth","dngref","dngdk","dngna","mainact","mnactic","crpdwk","pdjobev","pdjobyr","emplrel","emplno","wrkctra","jbspv","njbspv","wkdcorga","iorgact","wrkac6m","uemp3m","uemp12m","uemp5yr","mbtru","hincsrca","hinctnta","hincfel","eiscedp","pdwrkp","edctnp","uemplap","uemplip","dsbldp","rtrdp","cmsrvp","hswrkp","dngothp","dngdkp","dngnapp","dngrefp","dngnap","mnactp","crpdwkp","emprelp","eiscedf","emprf14","eiscedm","emprm14","atncrse","stfmjob","trdawrk","jbprtfp","pfmfdjba","dcsfwrka"
"ESS10e03_2",10,"3.2","02.11.2023",58271,"NO",0.9930514,0.28727224,0.31678087,0.09100235,0.00087436294,2269,19206,30,5,540,7,4,8,3,3,1,1,2,4,7,10,5,6,88,7,8,3,1,2,2,1,2,1,1,2,2,6,8,5,5,4,4,3,10,5,1,5,9,5,4,2,3,3,2,0,0,5,7,6,1,3,2,1,2,2,0,0,2,66,2,66,0,6,7,2,0,0,0,0,0,0,0,0,0,0,1,1,6666,1,1,1,3,10,4,,2,1,1,66,2,2,6,6,2,3,321,3,11,0,1,0,1,0,0,0,0,0,0,0,0,2,2,2,1,2011,1,66666,3,2,66666,8,0,2,2,6,6,3,1,7,2,66,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,6,6,1,6,1,1,66,6,66,6,6
"ESS10e03_2",10,"3.2","02.11.2023",58311,"NO",1.0045779,0.34989044,0.31678087,0.1108386,0.00086433056,2256,19117,45,5,330,9,9,8,3,3,2,4,4,8,99,10,7,5,88,6,7,3,1,2,2,1,2,2,2,2,1,1,7,9,10,9,10,6,10,4,1,5,2,5,4,4,3,3,3,5,3,5,8,3,3,3,2,1,3,2,9,8,1,1,6,66,4,6,7,2,0,0,0,0,0,0,0,0,0,0,2,2,2003,1,2,2,5,8,4,,88,10,2,1,1,2,66,1,6,1,610,6,14,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,1,1,22,10,7,2,1,2,2,1,1,7,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,66,6,1,4,9,6,1,1,9,3,3,3,2
"ESS10e03_2",10,"3.2","02.11.2023",58333,"NO",0.9922043,4.0014205,0.31678087,1.2675735,0.00087510946,2264,18905,240,5,300,7,8,9,2,3,2,3,3,6,8,9,8,8,8,7,9,1,1,2,2,2,2,2,2,2,1,2,5,8,7,8,8,8,8,2,2,4,2,7,2,2,2,2,2,8,8,8,8,4,4,3,2,2,2,3,10,7,1,2,6,66,5,6,6,2,0,0,0,0,0,0,0,0,0,0,1,1,6666,1,1,1,3,8,3,,2,10,2,66,1,1,4,4,1,4,313,4,8,0,0,0,0,0,1,0,1,0,0,0,0,6,6,2,1,2016,9,99999,3,2,66666,0,0,2,2,6,6,3,4,1,1,66,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,6,1,1,1,3,2,66,6,66,6,6
"ESS10e03_2",10,"3.2","02.11.2023",58412,"NO",1.0006591,0.33104685,0.31678087,0.104869306,0.0008677155,2259,19622,60,5,150,8,8,7,1,4,3,4,4,8,8,6,4,5,5,6,8,1,1,2,1,1,2,1,1,1,1,2,3,4,6,4,8,7,7,1,1,5,1,5,3,3,1,1,1,5,7,5,4,4,1,2,1,2,2,3,8,5,2,66,1,2,0,7,7,2,0,0,0,0,0,0,0,0,0,0,1,1,6666,1,1,1,4,8,5,,2,10,2,3,6,2,6,6,2,2,720,7,19,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,1,2,66666,10,6,2,2,6,6,1,1,9,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,66,6,1,5,1,5,1,1,8,2,1,2,2
"ESS10e03_2",10,"3.2","02.11.2023",58427,"NO",1.0065701,0.31509447,0.31678087,0.0998159,0.0008626199,2272,19808,840,5,840,8,8,8,4,4,4,4,4,10,10,9,8,8,8,9,8,2,2,2,2,2,2,2,2,2,9,9,5,10,10,8,10,8,8,3,1,5,2,8,3,3,1,1,1,10,8,8,10,6,6,3,2,2,2,3,8,7,2,66,2,66,0,7,7,2,0,0,0,0,0,0,0,0,0,0,1,1,6666,1,1,1,3,7,3,,33,10,1,3,6,2,6,6,6,2,720,7,17,1,0,0,0,0,0,0,1,0,0,0,0,1,1,6,6,6666,1,66666,1,2,66666,10,10,2,2,6,6,3,1,10,1,5,1,1,0,0,0,0,0,1,0,0,0,0,0,8,6,1,3,2,2,3,1,10,2,3,1,3
"ESS10e03_2",10,"3.2","02.11.2023",58445,"NO",1.0065701,0.4020291,0.31678087,0.12735513,0.0008626199,2272,19135,90,5,120,6,6,6,2,3,2,2,1,5,9,9,4,6,3,10,8,1,2,2,1,1,1,1,2,2,1,2,0,5,8,6,10,8,10,1,1,5,1,3,4,3,1,1,1,9,10,8,5,5,4,3,2,1,2,3,10,8,2,66,1,2,2,7,6,2,0,0,0,0,0,0,0,0,0,0,1,1,6666,1,1,1,5,8,4,,2,10,1,3,6,2,6,6,6,2,313,4,12,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,1,1,10,6,5,2,1,1,2,1,1,8,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,66,6,1,5,2,88,1,1,8,3,1,1,1
"ESS10e03_2",10,"3.2","02.11.2023",58458,"NO",0.9880718,0.8392094,0.31678087,0.26584548,0.0008787695,2239,19720,10,5,480,8,7,4,4,4,2,3,3,6,7,8,5,6,6,9,9,3,2,2,2,2,2,2,1,2,2,6,2,8,7,7,8,9,8,3,2,4,2,7,2,3,1,1,1,6,5,8,8,7,6,3,2,2,1,3,7,6,1,7,6,66,8,4,2,2,0,0,0,0,0,0,0,0,0,0,1,1,6666,1,2,2,4,6,1,,1,10,1,66,2,2,6,6,2,4,213,2,11,0,1,0,0,0,0,0,0,0,0,0,0,66,2,2,2,6666,6,66666,6,6,66666,66,66,6,2,6,6,3,1,88,1,66,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,6,2,4,2,1,2,66,6,66,6,6
"ESS10e03_2",10,"3.2","02.11.2023",58474,"NO",1.013372,0.24648571,0.31678087,0.07808196,0.0008568299,2266,20131,300,5,120,7,7,7,2,3,2,3,1,7,7,8,6,6,88,7,8,1,2,2,2,2,2,2,2,2,2,6,6,7,10,9,9,8,8,2,2,4,2,5,3,3,2,2,2,5,5,5,7,4,1,2,2,1,2,3,10,7,1,2,6,66,7,6,2,2,0,0,0,0,0,0,0,0,0,0,1,1,6666,1,1,1,5,8,4,,2,10,2,1,1,2,66,1,1,3,610,6,16,0,0,0,0,0,1,0,0,0,0,0,0,66,6,2,1,2018,1,66666,1,2,66666,10,6,2,2,6,6,3,4,4,1,7,0,0,0,0,0,1,0,0,0,0,0,0,0,66,2,6,1,4,2,3,2,66,6,66,6,6
"ESS10e03_2",10,"3.2","02.11.2023",58506,"NO",0.9979394,0.5911596,0.31678087,0.18726805,0.0008700803,2270,19350,30,5,360,4,4,3,4,3,9,3,3,7,9,10,3,2,1,8,6,1,2,2,2,2,2,1,2,1,2,6,6,8,4,2,8,10,10,1,1,5,2,7,1,1,1,1,1,3,4,5,9,7,6,2,2,1,1,3,10,10,2,66,2,66,1,7,7,2,0,0,0,0,0,0,0,0,0,0,1,1,6666,1,1,1,2,7,2,,33,9,1,66,1,2,6,6,2,4,321,3,99,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,1,1,4,10,10,2,1,2,2,3,1,3,2,66,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,6,3,9,3,1,2,6,2,1,1,3
"ESS10e03_2",10,"3.2","02.11.2023",58529,"NO",1.0045779,0.37559313,0.31678087,0.11898071,0.00086433056,2256,19803,30,5,540,7,8,5,3,2,2,1,2,6,5,8,4,5,4,7,7,1,1,2,2,2,2,2,2,1,2,6,4,8,6,6,7,7,9,1,1,5,1,0,4,2,2,2,2,6,5,5,9,4,4,3,2,2,2,2,10,8,1,2,6,66,7,4,6,2,0,0,0,0,0,0,0,0,0,0,1,1,6666,1,1,1,2,6,2,,2,10,2,1,1,2,66,1,6,4,321,3,16,1,0,0,0,0,0,0,1,0,0,0,0,1,1,6,6,6666,1,66666,2,2,66666,10,6,2,1,2,2,2,1,6,2,3,1,0,0,0,0,0,0,1,0,0,0,0,0,1,6,1,2,1,6,1,1,8,2,1,1,1
"ESS10e03_2",10,"3.2","02.11.2023",58543,"NO",0.9884187,0.35847652,0.31678087,0.1135585,0.00087846105,2249,19748,10,4,240,9,10,10,2,4,3,9,4,10,10,10,9,9,7,8,9,2,2,2,1,2,2,2,2,2,1,2,6,10,9,10,10,10,10,1,4,4,2,8,2,2,1,1,1,10,9,9,10,7,2,2,2,1,3,2,10,5,1,6,6,66,10,5,2,2,0,0,0,0,0,0,0,0,0,0,2,2,2012,9,2,2,3,9,4,,2,10,2,66,2,2,6,6,2,4,313,4,6,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,1,2,66666,8,88,2,1,1,2,3,1,1,1,66,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,6,55,1,1,3,2,5,3,4,3,1
"ESS10e03_2",10,"3.2","02.11.2023",58610,"NO",0.99551344,3.62357,0.31678087,1.1478776,0.0008722006,2242,19309,5,5,90,3,3,3,3,2,2,1,2,0,2,4,0,0,0,0,1,1,2,1,2,1,2,1,2,2,2,6,10,6,3,0,0,4,1,2,2,4,3,0,3,4,3,4,4,4,0,0,7,6,4,3,1,1,2,3,10,0,1,2,6,66,4,6,6,2,0,0,0,0,0,0,0,0,0,0,1,1,6666,1,1,1,2,3,2,,2,10,1,3,6,2,6,6,1,5,321,3,11,1,0,0,0,0,0,0,1,0,0,0,0,1,1,6,6,6666,1,66666,1,1,1,9,9,2,2,6,6,3,1,4,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,66,6,1,5,2,2,1,2,6,4,4,2,2
"ESS10e03_2",10,"3.2","02.11.2023",58612,"NO",1.0065701,0.4020291,0.31678087,0.12735513,0.0008626199,2272,19114,180,5,900,5,7,2,2,1,3,2,3,3,8,7,5,5,3,1,7,1,2,2,2,2,2,2,2,2,1,2,4,2,9,7,5,8,9,4,1,5,2,5,4,3,2,2,2,8,8,7,1,3,2,1,2,1,2,1,9,5,1,8,6,66,8,7,2,1,0,0,0,0,0,0,0,0,0,0,1,1,6666,1,2,1,2,9,4,,1,8,1,66,1,2,5,5,1,2,321,3,13,0,0,0,0,1,0,0,0,0,0,0,0,66,5,2,1,2018,1,66666,1,2,66666,8,3,2,1,1,1,2,6,2,3,66,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,6,2,2,2,1,2,66,6,66,6,6
"ESS10e03_2",10,"3.2","02.11.2023",58620,"NO",1.0006591,0.33104685,0.31678087,0.104869306,0.0008677155,2259,19262,20,5,120,9,8,5,2,4,3,4,2,8,8,9,7,7,5,10,8,1,1,1,2,1,2,2,2,2,1,2,2,6,8,4,8,8,8,1,1,5,1,5,5,5,1,1,1,5,8,7,6,4,4,3,2,2,2,3,10,5,1,2,6,66,3,7,6,2,0,0,0,0,0,0,0,0,0,0,1,1,6666,1,1,1,4,10,4,,2,10,2,1,1,2,66,1,6,3,720,7,19,1,0,0,0,0,0,0,1,0,0,0,0,1,1,6,6,6666,1,66666,1,2,66666,8,7,2,2,6,6,1,1,8,1,7,1,0,0,0,0,0,0,1,0,0,0,0,0,1,6,1,5,1,2,1,1,8,3,4,2,2
"ESS10e03_2",10,"3.2","02.11.2023",58629,"NO",0.99551344,2.5517669,0.31678087,0.8083509,0.0008722006,2242,19325,90,4,300,4,7,6,2,3,2,2,3,7,8,8,7,6,6,5,6,1,1,1,1,1,2,1,2,1,2,6,3,3,4,5,6,3,4,2,1,9,5,7,3,3,2,2,2,5,6,6,3,7,6,3,1,1,2,3,8,8,9,99,2,66,7,6,6,2,0,0,0,0,0,0,0,0,0,0,1,1,6666,1,1,1,4,9,4,,2,10,1,1,2,9,66,1,2,5,720,7,28,1,0,0,0,0,0,0,1,0,0,0,0,1,1,6,6,6666,1,66666,1,1,10,8,7,2,1,1,2,1,1,8,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,66,6,1,6,1,5,3,1,5,3,4,3,2
"ESS10e03_2",10,"3.2","02.11.2023",58635,"NO",1.0148294,2.6012726,0.31678087,0.8240334,0.00085559936,2248,19022,210,5,210,8,8,7,1,4,4,5,5,10,9,9,7,5,4,7,6,1,2,2,2,1,2,2,2,2,2,6,8,10,9,8,10,8,8,2,1,5,2,2,5,2,1,2,2,6,8,8,10,7,1,3,2,1,3,2,10,10,2,66,2,66,0,7,7,2,0,0,0,0,0,0,0,0,0,0,1,1,6666,1,1,2,3,6,3,,2,10,1,1,1,1,66,1,1,3,720,7,25,1,0,0,0,0,1,0,0,0,0,0,0,1,1,6,6,6666,2,4,6,1,4,10,10,2,2,6,6,1,4,8,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,66,1,1,6,1,3,1,1,10,1,1,3,3
"ESS10e03_2",10,"3.2","02.11.2023",58711,"NO",1.0065701,0.3701438,0.31678087,0.11725447,0.0008626199,2272,19895,120,5,480,5,7,5,2,2,3,3,4,7,7,6,3,3,3,4,7,1,2,1,1,1,1,1,1,1,1,2,2,3,5,6,8,6,3,1,1,5,2,3,4,4,1,1,1,7,6,5,2,4,4,2,1,1,4,1,10,10,1,2,6,66,6,6,6,2,0,0,0,0,0,0,0,0,0,0,1,1,6666,1,1,1,3,8,3,,2,10,1,66,1,1,4,4,1,3,421,5,16,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,1,2,66666,3,2,2,2,6,6,1,1,8,1,66,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,6,5,1,4,1,2,2,4,4,2,1
"ESS10e03_2",10,"3.2","02.11.2023",58713,"NO",1.0045779,0.34989044,0.31678087,0.1108386,0.00086433056,2256,19786,50,5,660,8,9,7,2,3,5,5,3,9,9,8,7,7,6,6,9,1,1,2,2,2,2,2,1,1,2,6,4,6,9,7,8,8,8,1,1,5,1,4,5,5,2,2,2,7,6,5,7,7,4,3,2,2,2,3,10,8,2,66,2,66,2,7,7,2,0,0,0,0,0,0,0,0,0,0,1,1,6666,1,1,1,4,8,3,,2,10,2,3,6,2,6,6,2,2,720,7,19,1,0,0,0,0,0,0,1,0,0,0,0,1,1,6,6,6666,1,66666,1,2,66666,9,4,2,1,2,2,1,1,8,1,4,1,0,0,0,1,0,0,1,0,0,0,0,0,5,6,1,6,1,6,1,1,8,3,3,3,2
"ESS10e03_2",10,"3.2","02.11.2023",58723,"NO",0.99855363,2.4460459,0.31678087,0.7748605,0.0008695451,2273,20027,60,5,270,9,10,10,3,4,4,4,4,10,10,10,7,8,10,10,10,1,1,2,2,2,2,2,2,1,2,6,7,9,7,7,9,7,8,4,1,5,1,8,4,4,1,1,1,10,10,10,9,6,2,3,2,1,2,3,10,10,2,66,2,66,2,5,7,2,0,0,0,0,0,0,0,0,0,0,1,1,6666,1,1,1,4,10,4,,2,10,1,1,1,2,66,1,6,3,510,5,14,1,0,0,0,0,0,0,1,0,0,0,0,1,1,6,6,6666,1,66666,1,1,7,10,10,2,2,6,6,2,1,7,1,7,1,0,0,0,0,0,0,1,0,0,0,0,0,1,6,1,5,2,2,2,2,9,2,3,2,2
"ESS10e03_2",10,"3.2","02.11.2023",58725,"NO",1.000844,4.0014205,0.31678087,1.2675735,0.0008675552,2258,19517,30,5,480,8,8,7,3,3,1,2,1,9,10,9,6,7,7,9,8,1,2,2,2,2,2,2,2,2,1,3,4,9,9,9,10,8,9,2,1,5,1,3,4,2,2,2,2,9,10,6,9,4,3,3,2,2,2,3,9,3,1,2,6,66,1,5,7,2,0,0,0,0,0,0,0,0,0,0,1,1,6666,1,1,1,4,8,3,,2,10,2,1,1,2,66,1,6,4,213,2,9,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,2,1,5,9,8,2,2,6,6,2,1,8,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,66,6,1,2,2,3,1,2,10,3,3,1,2
"ESS10e03_2",10,"3.2","02.11.2023",58730,"NO",0.9930514,0.51890653,0.31678087,0.16437966,0.00087436294,2269,19594,30,5,600,6,7,5,2,3,1,3,2,7,5,4,5,6,5,5,7,1,2,2,1,2,2,2,2,2,1,2,3,8,8,6,10,7,7,2,1,5,1,5,4,4,1,1,1,7,8,10,8,7,3,3,2,1,1,3,4,6,2,66,2,66,0,7,7,2,0,0,0,0,0,0,0,0,0,0,1,1,6666,1,1,1,5,7,3,,33,10,1,66,2,2,6,6,2,1,720,7,18,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,1,2,66666,8,5,2,2,6,6,1,1,2,1,66,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,6,7,1,7,1,1,10,2,2,1,3
"ESS10e03_2",10,"3.2","02.11.2023",58755,"NO",0.9965307,0.52072525,0.31678087,0.1649558,0.0008713102,2240,19657,120,5,240,5,4,6,1,2,3,2,4,2,7,4,0,4,0,3,6,1,1,2,1,1,2,1,1,2,1,1,4,6,3,1,6,8,7,4,1,4,2,2,3,3,2,2,3,6,3,8,7,6,4,2,2,1,3,3,10,7,2,66,1,2,0,7,7,2,0,0,0,0,0,0,0,0,0,0,1,2,1997,1,2,1,3,5,2,,2,10,1,66,2,2,6,6,2,1,510,5,15,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,1,2,66666,7,8,2,1,2,1,3,1,2,2,66,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,6,5,4,5,1,1,8,3,2,2,2
"ESS10e03_2",10,"3.2","02.11.2023",58760,"NO",1.0006591,0.24339342,0.31678087,0.07710238,0.0008677155,2259,19634,60,5,150,8,8,8,3,3,3,4,1,6,9,8,6,6,7,8,7,1,2,2,2,1,2,2,2,1,1,2,4,9,9,7,8,9,9,1,1,3,1,5,3,2,1,1,1,9,8,8,8,7,3,3,2,2,1,3,10,8,1,2,6,66,8,7,1,1,0,0,1,0,0,0,0,0,0,0,1,1,6666,1,1,1,4,10,4,,1,10,2,1,2,2,66,1,6,1,710,7,20,1,0,0,0,0,0,0,1,0,0,0,0,8,8,6,6,6666,1,66666,1,2,66666,2,8,2,2,6,6,1,1,10,1,7,1,0,0,0,0,0,0,1,0,0,0,0,0,1,6,1,2,2,2,3,1,8,3,2,2,2
"ESS10e03_2",10,"3.2","02.11.2023",58819,"NO",0.99555844,1.3293471,0.31678087,0.42111173,0.0008721611,2274,19493,60,5,240,6,8,6,3,3,2,3,2,9,9,9,8,8,8,9,8,1,2,2,2,2,2,2,2,2,1,2,8,9,9,9,10,7,7,4,1,5,1,5,5,3,2,2,2,5,6,5,9,6,4,3,2,1,1,3,9,5,2,66,2,66,0,7,7,2,0,0,0,0,0,0,0,0,0,0,1,1,6666,1,1,1,4,5,3,,2,10,1,3,6,1,4,4,6,3,321,3,13,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,1,1,20,9,9,2,2,6,6,2,1,6,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,66,6,1,5,1,4,1,2,8,3,4,3,2
"ESS10e03_2",10,"3.2","02.11.2023",58826,"NO",1.0065701,0.3701438,0.31678087,0.11725447,0.0008626199,2272,19896,120,5,150,7,7,6,3,3,2,3,2,6,7,8,6,5,7,7,8,2,2,2,2,2,2,2,2,2,2,6,8,10,8,8,7,9,6,1,1,4,1,5,3,2,3,3,2,4,5,5,9,3,0,3,2,1,2,3,8,9,2,66,2,66,0,7,7,2,0,0,0,0,0,0,0,0,0,0,2,1,6666,1,2,1,4,5,3,,65,7,1,3,6,1,4,4,1,5,421,5,11,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,1,2,66666,10,8,2,2,6,6,2,1,4,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,66,2,6,5,1,5,1,2,9,4,4,3,2
"ESS10e03_2",10,"3.2","02.11.2023",58847,"NO",0.99551344,3.336189,0.31678087,1.0568409,0.0008722006,2242,19012,10,1,6666,4,5,6,3,1,2,3,3,6,4,4,3,3,5,4,4,2,2,2,2,2,2,2,2,2,1,3,10,9,9,6,7,8,4,2,2,5,3,3,4,4,1,2,2,3,4,4,8,2,3,2,2,1,2,1,9,8,2,66,2,66,3,7,2,2,0,0,0,0,0,0,0,0,0,0,1,1,6666,1,1,2,3,2,2,,2,8,1,2,1,1,66,2,2,5,421,5,99,0,0,0,0,0,1,0,0,0,0,0,0,66,6,2,1,2017,1,66666,1,1,4,8,7,2,2,6,6,3,4,7,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,66,2,6,5,1,2,3,2,66,6,66,6,6
"ESS10e03_2",10,"3.2","02.11.2023",58897,"NO",0.9536163,2.529392,0.31678087,0.801263,0.00091052067,2250,18835,60,5,180,6,7,5,2,2,3,3,2,8,8,10,8,8,7,7,10,1,2,2,2,1,2,1,2,1,2,6,5,10,9,7,9,9,10,1,1,5,1,5,2,3,2,2,2,8,8,5,10,7,4,3,2,1,2,3,10,10,2,66,1,2,0,7,7,2,0,0,0,0,0,0,0,0,0,0,1,1,6666,1,1,1,2,10,2,,2,10,1,3,6,2,6,6,2,3,421,5,15,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,1,1,2,6,6,2,2,6,6,3,1,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,66,6,1,6,2,6,1,2,8,2,2,3,2
"ESS10e03_2",10,"3.2","02.11.2023",58943,"NO",1.0134212,0.28504047,0.31678087,0.09029537,0.00085678825,2243,19196,30,5,300,8,7,4,3,4,2,2,2,8,7,5,7,5,5,6,4,1,2,2,2,2,2,2,1,1,1,2,7,8,7,7,8,6,7,2,2,3,4,6,2,3,2,3,3,7,7,5,9,6,3,3,2,2,1,2,8,7,2,66,1,1,1,6,7,2,0,0,0,0,0,0,0,0,0,0,1,2,1973,1,2,2,3,2,2,,1,9,1,1,1,2,66,1,1,2,720,7,18,0,0,0,0,0,1,0,0,0,0,0,0,66,6,2,1,2006,1,66666,1,1,3,8,7,2,1,2,2,3,4,5,1,4,0,0,0,0,0,1,0,1,0,0,0,0,0,8,2,6,4,2,2,3,2,66,6,66,6,6
"ESS10e03_2",10,"3.2","02.11.2023",58961,"NO",0.9850309,3.1266212,0.31678087,0.9904538,0.0008814824,2262,19000,30,5,90,8,8,7,3,3,3,3,2,7,8,8,5,5,88,8,8,1,2,2,1,1,2,2,2,2,2,6,3,7,9,6,9,9,7,1,1,5,1,6,4,4,2,2,1,9,9,8,7,6,4,3,2,2,3,3,8,5,1,2,6,66,1,6,7,2,0,0,0,0,0,0,0,0,0,0,1,1,6666,1,1,1,4,8,4,,88,10,2,1,1,2,66,1,6,3,610,6,19,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,1,2,66666,9,8,2,2,6,6,1,1,6,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,66,6,1,2,1,2,3,1,8,3,3,2,2
"ESS10e03_2",10,"3.2","02.11.2023",58967,"NO",1.0009617,0.7338356,0.31678087,0.23246507,0.00086745323,2260,19369,60,5,600,10,10,8,3,4,3,4,2,9,8,7,7,7,7,9,9,1,2,2,2,1,1,1,2,1,1,3,6,8,8,7,8,9,7,2,1,5,1,5,4,3,2,2,2,9,9,9,8,4,4,3,2,2,1,3,9,4,1,2,6,66,4,5,6,2,0,0,0,0,0,0,0,0,0,0,1,1,6666,1,1,1,4,7,3,,2,10,2,3,6,2,6,6,6,2,720,7,18,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,1,2,66666,6,5,2,2,6,6,1,1,8,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,66,6,1,6,1,6,1,1,8,3,2,2,2
"ESS10e03_2",10,"3.2","02.11.2023",58990,"NO",1.0065701,0.31509447,0.31678087,0.0998159,0.0008626199,2272,19099,30,5,960,8,8,6,2,4,4,3,4,10,99,10,7,5,5,10,9,1,2,2,2,2,2,2,1,2,1,2,8,7,99,99,10,8,9,2,1,5,2,7,3,5,1,2,2,8,7,7,8,7,4,3,2,1,1,3,7,7,2,66,2,66,0,7,7,2,0,0,0,0,0,0,0,0,0,0,1,1,6666,1,1,1,4,9,3,,1,10,1,66,1,2,6,6,2,1,720,7,17,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,1,1,0,8,8,2,2,6,6,3,1,10,1,66,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,6,6,2,7,1,1,9,4,3,3,3
"ESS10e03_2",10,"3.2","02.11.2023",59012,"NO",0.9965307,0.28827864,0.31678087,0.091321155,0.0008713102,2240,19250,60,5,300,5,7,7,3,3,3,3,5,8,9,8,7,7,7,9,9,1,2,2,1,2,2,2,2,2,2,6,5,9,8,7,7,8,10,1,1,5,1,7,3,3,1,1,1,8,5,7,9,6,4,3,2,1,2,3,10,8,2,66,1,2,2,7,7,2,0,0,0,0,0,0,0,0,0,0,1,1,6666,1,1,1,3,7,3,,2,10,1,3,6,2,6,6,6,2,313,4,13,1,0,0,0,0,0,0,1,0,0,0,0,1,1,6,6,6666,1,66666,1,1,5,6,3,2,2,6,6,2,1,8,1,7,0,0,0,0,0,0,0,1,1,0,0,0,0,9,2,6,3,4,3,1,1,8,2,4,3,2
"ESS10e03_2",10,"3.2","02.11.2023",59036,"NO",1.0009617,0.67811024,0.31678087,0.21481235,0.00086745323,2260,19383,30,5,120,8,8,8,1,3,2,3,2,5,5,5,5,4,4,6,5,2,2,2,2,2,2,2,2,1,1,2,7,7,7,6,8,9,8,3,2,3,2,5,1,2,1,1,3,6,7,6,6,4,4,2,2,2,2,1,5,5,1,6,6,66,7,5,6,2,0,0,0,0,0,0,0,0,0,0,1,2,2010,1,2,2,3,7,3,,1,10,2,1,2,2,66,1,6,1,620,6,16,0,1,0,0,0,0,0,1,0,0,0,0,8,8,2,2,6666,6,66666,6,6,66666,66,66,6,2,6,6,3,1,2,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,66,6,1,2,1,6,1,1,66,6,66,6,6
